timestamp,satellite_id,satellite_type,clock_error_ns,radial_error_m,along_track_error_m,cross_track_error_m
2024-01-06 11:45:00,MEO-02,MEO,-0.6850792,-0.0579361,1.5927311,0.20469448
2024-01-06 12:00:00,MEO-02,MEO,-0.17345808,0.057549883,1.6325427,0.45897722
2024-01-06 12:15:00,MEO-02,MEO,1.344419,0.19809869,1.5229946,-0.017688954
2024-01-06 12:30:00,MEO-02,MEO,2.120964,0.095424585,1.7015733,0.20458409
2024-01-06 12:45:00,MEO-02,MEO,2.1556685,0.21508004,1.8726242,0.22507542
2024-01-06 13:00:00,MEO-02,MEO,1.8353021,0.27697778,1.9155151,-0.040813733
2024-01-06 13:15:00,MEO-02,MEO,2.5885022,0.40575564,1.677303,0.12112508
2024-01-06 13:30:00,MEO-02,MEO,2.6094313,0.35297915,1.855765,0.07231302
2024-01-06 13:45:00,MEO-02,MEO,3.0111423,0.52407885,1.4133617,0.07119354
2024-01-06 14:00:00,MEO-02,MEO,3.403646,0.064262934,1.2365373,0.08778835
2024-01-06 14:15:00,MEO-02,MEO,3.252394,0.15545306,0.96302325,0.15182531
2024-01-06 14:30:00,MEO-02,MEO,2.8440952,0.23791312,0.54451895,-0.08639267
2024-01-06 14:45:00,MEO-02,MEO,1.4750901,0.22420685,0.6396415,-0.20434347
2024-01-06 15:00:00,MEO-02,MEO,1.703981,0.081198044,0.8953474,-0.3289864
2024-01-06 15:15:00,MEO-02,MEO,2.0954936,0.023143407,-0.033683617,-0.3959546
2024-01-06 15:30:00,MEO-02,MEO,0.65430427,0.13956766,0.35685617,-0.47140548
2024-01-06 15:45:00,MEO-02,MEO,2.9761662,0.054495055,-0.5665381,-0.2751042
2024-01-06 16:00:00,MEO-02,MEO,1.9880602,0.05413535,-0.2826637,-0.71830815
2024-01-06 16:15:00,MEO-02,MEO,3.2748096,0.056916308,-0.25751996,-0.30264032
2024-01-06 16:30:00,MEO-02,MEO,2.2369928,-0.13848393,-0.25209808,-0.27648485
2024-01-06 16:45:00,MEO-02,MEO,1.4997587,-0.23525536,-0.5905309,-0.6276032
2024-01-06 17:00:00,MEO-02,MEO,1.7156074,-0.1569914,-0.15188247,-0.39330626
2024-01-06 17:15:00,MEO-02,MEO,2.207691,-0.10519615,-0.316295,-0.44970402
2024-01-06 17:30:00,MEO-02,MEO,0.4215016,-0.17932862,-0.40820527,-0.51545686
2024-01-06 17:45:00,MEO-02,MEO,1.1006066,-0.39287004,-0.1245817,-0.38141677
2024-01-06 18:00:00,MEO-02,MEO,0.64212924,-0.27172077,-0.19949004,-0.281798
2024-01-06 18:15:00,MEO-02,MEO,0.8362332,-0.2984854,-0.21136898,-0.19400889
2024-01-06 18:30:00,MEO-02,MEO,0.8482955,-0.3113935,-0.12735672,-0.3551706
2024-01-06 18:45:00,MEO-02,MEO,0.84945613,-0.40529132,-0.38178727,-0.4342601
2024-01-06 19:00:00,MEO-02,MEO,1.3892059,-0.22446583,0.12674886,-0.04805544
2024-01-06 19:15:00,MEO-02,MEO,2.0632799,-0.14368516,0.009332658,-0.30460882
2024-01-06 19:30:00,MEO-02,MEO,-0.124258466,-0.24040312,-0.32087502,0.04020986
2024-01-06 19:45:00,MEO-02,MEO,-1.0368652,-0.3635343,-0.15760513,0.08357255
2024-01-06 20:00:00,MEO-02,MEO,-0.8121792,-0.17024292,-0.36781254,0.04097173
2024-01-06 20:15:00,MEO-02,MEO,0.29157367,-0.36098453,-0.22579013,-0.28352502
2024-01-06 20:30:00,MEO-02,MEO,-0.98275596,-0.31122783,-0.2938407,0.15860207
2024-01-06 20:45:00,MEO-02,MEO,-2.4974709,-0.23087263,-0.21519439,0.119938485
2024-01-06 21:00:00,MEO-02,MEO,-0.9105073,-0.3045852,-0.27241504,0.3460099
2024-01-06 21:15:00,MEO-02,MEO,-1.8972242,-0.33500996,-0.021697577,0.46426737
2024-01-06 21:30:00,MEO-02,MEO,-2.1670103,-0.30281854,0.3698814,0.19211634
2024-01-06 21:45:00,MEO-02,MEO,-2.0667424,-0.29774153,0.36263457,0.43621817
2024-01-06 22:00:00,MEO-02,MEO,-2.7537537,-0.3077879,0.024725875,0.8667885
2024-01-06 22:15:00,MEO-02,MEO,-2.17046,-0.1334212,0.3856342,0.84767056
2024-01-06 22:30:00,MEO-02,MEO,-1.1350518,-0.21054043,0.47911152,0.68932
2024-01-06 22:45:00,MEO-02,MEO,0.46181107,-0.20101756,0.5581983,0.6954928
2024-01-06 23:00:00,MEO-02,MEO,0.5025008,-0.11385816,1.0718281,0.68638283
2024-01-06 23:15:00,MEO-02,MEO,-2.3847806,0.07479873,1.1465081,0.592135
2024-01-06 23:30:00,MEO-02,MEO,-0.4243885,-0.022540964,1.5947877,0.626286
2024-01-06 23:45:00,MEO-02,MEO,0.93334234,0.13127191,1.3152447,0.5777886
2024-01-07 00:00:00,MEO-02,MEO,1.48207,0.23769122,2.1088994,0.65667737
2024-01-07 00:15:00,MEO-02,MEO,0.6209227,0.19940047,2.0688112,0.5297176
2024-01-07 00:30:00,MEO-02,MEO,0.8440501,0.23932385,1.9702251,0.5737303
2024-01-07 00:45:00,MEO-02,MEO,3.3091097,0.2795208,2.2565548,0.48625234
2024-01-07 01:00:00,MEO-02,MEO,3.4079878,0.37271616,1.9839768,0.5560403
2024-01-07 01:15:00,MEO-02,MEO,1.8481297,0.43453595,2.1822991,0.054839693
2024-01-07 01:30:00,MEO-02,MEO,3.2832582,0.5703134,2.05605,0.40166488
2024-01-07 01:45:00,MEO-02,MEO,3.2275922,0.45787293,2.1151452,0.21657906
2024-01-07 02:00:00,MEO-02,MEO,2.9466476,0.55585784,1.7368321,0.25811753
2024-01-07 02:15:00,MEO-02,MEO,3.8138556,0.49114183,1.558801,0.2571586
2024-01-07 02:30:00,MEO-02,MEO,3.3302488,0.37762994,1.1259809,0.08210735
2024-01-07 02:45:00,MEO-02,MEO,1.6705681,0.4728589,1.1142819,0.12158528
2024-01-07 03:00:00,MEO-02,MEO,1.1619967,0.3030228,0.78646857,-0.15206221
2024-01-07 03:15:00,MEO-02,MEO,3.4280612,0.32343212,0.5964915,-0.17717512
2024-01-07 03:30:00,MEO-02,MEO,1.6508992,0.28237504,0.4677527,-0.27599174
2024-01-07 03:45:00,MEO-02,MEO,2.5691104,0.21638027,0.24832995,-0.5578068
2024-01-07 04:00:00,MEO-02,MEO,1.935788,0.13154803,0.18158485,-0.46437094
2024-01-07 04:15:00,MEO-02,MEO,3.772354,0.259267,-0.1974323,-0.18073224
2024-01-07 04:30:00,MEO-02,MEO,0.9345643,0.15338023,0.23963062,-0.3871463
2024-01-07 04:45:00,MEO-02,MEO,1.7047915,0.14329231,-0.19520025,-0.23448405
2024-01-07 05:00:00,MEO-02,MEO,1.8061897,-0.08541733,-0.044658348,-0.24410327
2024-01-07 05:15:00,MEO-02,MEO,0.88007736,0.061257713,0.19303444,-0.3803669
2024-01-07 05:30:00,MEO-02,MEO,1.1302134,-0.04488366,-0.020809332,-0.87338984
2024-01-07 05:45:00,MEO-02,MEO,0.48212147,0.03579835,-0.22196947,-0.33046097
2024-01-07 06:00:00,MEO-02,MEO,0.46975103,0.19564945,0.27199316,-0.75233006
2024-01-07 06:15:00,MEO-02,MEO,0.6741161,-0.046373457,0.23278138,-0.40968812
2024-01-07 06:30:00,MEO-02,MEO,1.1792781,-0.058297314,0.49849185,-0.57033795
2024-01-07 06:45:00,MEO-02,MEO,1.5397637,-0.23628415,-0.12551324,-0.16615686
2024-01-07 07:00:00,MEO-02,MEO,-0.76261795,0.044628534,0.24138086,-0.4508227
2024-01-07 07:15:00,MEO-02,MEO,1.2084677,-0.22798353,-0.19178003,-0.30437773
2024-01-07 07:30:00,MEO-02,MEO,0.56510806,-0.24742629,-0.13174859,0.14901991
2024-01-07 07:45:00,MEO-02,MEO,0.85145956,-0.06328298,-0.38183355,-0.1406357
2024-01-07 08:00:00,MEO-02,MEO,-1.2769642,-0.26793712,0.305392,0.04470825
2024-01-07 08:15:00,MEO-02,MEO,-1.7145905,-0.08285637,-0.26589698,-0.20571816
2024-01-07 08:30:00,MEO-02,MEO,-0.9731693,-0.27759588,0.23364736,0.35691467
2024-01-07 08:45:00,MEO-02,MEO,-1.8844335,-0.22487251,-0.005469707,0.13689986
2024-01-07 09:00:00,MEO-02,MEO,-1.6611644,-0.080960095,-0.08794007,0.30529672
2024-01-07 09:15:00,MEO-02,MEO,-1.6498486,-0.21247609,0.24312682,-0.17759852
2024-01-07 09:30:00,MEO-02,MEO,-0.03524912,-0.32887086,0.27053502,0.24536777
2024-01-07 09:45:00,MEO-02,MEO,-0.8347958,-0.1513864,0.43844903,0.25880927
2024-01-07 10:00:00,MEO-02,MEO,-1.4294387,-0.32030934,0.27163318,0.5397328
2024-01-07 10:15:00,MEO-02,MEO,-3.3020227,-0.09065131,0.43205732,0.06872311
2024-01-07 10:30:00,MEO-02,MEO,0.26144826,-0.044862013,0.8201442,0.20765096
2024-01-07 10:45:00,MEO-02,MEO,-3.402177,-0.13681374,0.94873506,0.55133456
2024-01-07 11:00:00,MEO-02,MEO,-1.6479206,-0.16950245,1.1199229,0.37237164
2024-01-07 11:15:00,MEO-02,MEO,-0.13033336,-0.044370085,1.1213934,0.31857225
2024-01-07 11:30:00,MEO-02,MEO,1.965142,-0.11236427,1.6765743,0.28858653
2024-01-07 11:45:00,MEO-02,MEO,0.6965528,0.15598592,1.9758903,0.4068916
2024-01-07 12:00:00,MEO-02,MEO,0.1479487,0.02530283,1.790643,0.368342
2024-01-07 12:15:00,MEO-02,MEO,-0.012037052,0.13482587,1.5842892,0.20646796
2024-01-07 12:30:00,MEO-02,MEO,3.1897967,0.29187214,2.0329108,0.20584057
2024-01-07 12:45:00,MEO-02,MEO,1.426611,0.1785948,1.9957985,0.051093973
2024-01-07 13:00:00,MEO-02,MEO,4.1779184,0.41422808,1.6660845,0.3192921
2024-01-07 13:15:00,MEO-02,MEO,3.3340087,0.25683114,1.697791,-0.072883114
2024-01-07 13:30:00,MEO-02,MEO,3.0567567,0.3189182,1.530693,0.04040067
2024-01-07 13:45:00,MEO-02,MEO,3.6346269,0.22371183,1.7131494,0.09035436
2024-01-07 14:00:00,MEO-02,MEO,4.197857,0.41364396,1.7739916,0.06909242
2024-01-07 14:15:00,MEO-02,MEO,3.7101135,0.3627424,1.3635343,-0.32612222
2024-01-07 14:30:00,MEO-02,MEO,1.0687733,0.22819239,1.0220144,-0.17664103
2024-01-07 14:45:00,MEO-02,MEO,3.8265452,0.20617846,0.4192073,-0.21799615
2024-01-07 15:00:00,MEO-02,MEO,0.22464171,0.2966447,0.48350498,-0.21241173
2024-01-07 15:15:00,MEO-02,MEO,2.4562738,0.16703504,0.2508844,-0.492872
2024-01-07 15:30:00,MEO-02,MEO,1.1667747,0.105909556,0.233835,-0.4030835
2024-01-07 15:45:00,MEO-02,MEO,1.1927713,0.0989791,-0.015552655,-0.46578938
2024-01-07 16:00:00,MEO-02,MEO,0.8876886,0.01602711,-0.10015745,-0.5821864
2024-01-07 16:15:00,MEO-02,MEO,0.85160476,-0.057550818,-0.08174932,-0.68627083
2024-01-07 16:30:00,MEO-02,MEO,1.2979933,-0.09563849,-0.24165168,-0.7271724
2024-01-07 16:45:00,MEO-02,MEO,0.4111682,-0.33465806,-0.29853654,-0.68369937
2024-01-07 17:00:00,MEO-02,MEO,1.3191816,-0.24852598,-0.13175672,-0.54271525
2024-01-07 17:15:00,MEO-02,MEO,0.21338397,-0.4901118,-0.33612853,-0.49175113
2024-01-07 17:30:00,MEO-02,MEO,-2.1973443,-0.14799216,-0.4763548,-0.53798664
2024-01-07 17:45:00,MEO-02,MEO,-0.931971,-0.28872943,-0.4977643,-0.38842005
2024-01-07 18:00:00,MEO-02,MEO,-0.3563569,-0.12875135,-0.18654191,-0.58847374
2024-01-07 18:15:00,MEO-02,MEO,-0.25665128,-0.42530733,0.14988963,-0.3812384
2024-01-07 18:30:00,MEO-02,MEO,-0.5333165,-0.3185448,0.065507434,-0.3102423
2024-01-07 18:45:00,MEO-02,MEO,-0.2612137,-0.29735613,-0.2815726,-0.3636291
2024-01-07 19:00:00,MEO-02,MEO,0.58923584,-0.1716079,-0.071839005,-0.2611848
2024-01-07 19:15:00,MEO-02,MEO,0.020775815,-0.22391692,-0.37664047,-0.065709315
2024-01-07 19:30:00,MEO-02,MEO,1.0872868,-0.13135354,0.07785232,-0.19121009
2024-01-07 19:45:00,MEO-02,MEO,-0.6138933,-0.18340677,-0.3919775,-0.23258996
2024-01-07 20:00:00,MEO-02,MEO,-1.7646028,-0.42068776,-0.46389666,-0.24719073
2024-01-07 20:15:00,MEO-02,MEO,-0.7617038,-0.08801073,-0.40349057,0.0033795857
2024-01-07 20:30:00,MEO-02,MEO,-1.0592585,-0.14086156,-0.42880115,0.42605984
2024-01-07 20:45:00,MEO-02,MEO,-0.3914656,-0.23129696,-0.033617314,0.2702895
2024-01-07 21:00:00,MEO-02,MEO,-1.9786474,-0.32134512,0.1576239,0.45814222
2024-01-07 21:15:00,MEO-02,MEO,-0.64729804,-0.40826106,0.0442357,0.12327667
2024-01-07 21:30:00,MEO-02,MEO,-3.2320955,-0.5580715,-0.13777691,0.63606435
2024-01-07 21:45:00,MEO-02,MEO,-2.3236666,-0.4296613,0.05316147,0.63029504
2024-01-07 22:00:00,MEO-02,MEO,-1.8617566,-0.51310515,0.44362724,0.7163951
2024-01-07 22:15:00,MEO-02,MEO,0.4759754,-0.20464192,0.60234946,0.60847294
2024-01-07 22:30:00,MEO-02,MEO,-0.981778,-0.035597,0.57499284,0.5796125
2024-01-07 22:45:00,MEO-02,MEO,-3.016593,-0.088722035,0.930233,0.5250477
2024-01-07 23:00:00,MEO-02,MEO,-0.61487097,-0.09130127,1.2159667,0.456103
2024-01-07 23:15:00,MEO-02,MEO,0.76169294,-0.06339063,1.6013173,0.5537297
2024-01-07 23:30:00,MEO-02,MEO,-0.9864572,0.16643319,1.606034,0.7170792
2024-01-07 23:45:00,MEO-02,MEO,0.32187703,0.08109255,1.7762167,0.7380718
2024-01-08 00:00:00,MEO-02,MEO,2.6442955,0.2676258,1.9396458,0.73575616
2024-01-08 00:15:00,MEO-02,MEO,2.678368,0.23399624,2.1554549,0.71853304
2024-01-08 00:30:00,MEO-02,MEO,0.5930748,0.3517713,2.3273742,0.7180161
2024-01-08 00:45:00,MEO-02,MEO,1.128214,0.2217657,2.014976,0.60904807
2024-01-08 01:00:00,MEO-02,MEO,3.6618404,0.4595746,2.0380201,0.53114927
2024-01-08 01:15:00,MEO-02,MEO,3.6754835,0.5009331,2.047893,0.41597593
2024-01-08 01:30:00,MEO-02,MEO,1.5273563,0.4521278,2.0659416,0.3632031
2024-01-08 01:45:00,MEO-02,MEO,3.5531409,0.53944546,2.0192888,0.40613806
2024-01-08 02:00:00,MEO-02,MEO,4.530461,0.3901927,2.0425973,0.34788164
2024-01-08 02:15:00,MEO-02,MEO,5.5481663,0.43886665,1.751896,0.29631355
2024-01-08 02:30:00,MEO-02,MEO,1.8578613,0.4589196,1.2873433,0.0605927
2024-01-08 02:45:00,MEO-02,MEO,2.0071304,0.5412819,1.0312496,-0.34376898
2024-01-08 03:00:00,MEO-02,MEO,4.213175,0.33122838,0.77318764,-0.08963177
2024-01-08 03:15:00,MEO-02,MEO,1.211055,0.3533573,0.89002115,-0.3046955
2024-01-08 03:30:00,MEO-02,MEO,1.9553382,0.26821172,0.84969735,-0.42789757
2024-01-08 03:45:00,MEO-02,MEO,1.6530508,0.023226133,0.35876328,-0.2996936
2024-01-08 04:00:00,MEO-02,MEO,0.82443845,0.19711512,0.5925758,-0.297008
2024-01-08 04:15:00,MEO-02,MEO,0.5006721,0.12201381,0.19321907,-0.43490553
2024-01-08 04:30:00,MEO-02,MEO,0.10460938,0.12582894,0.19344154,-0.5356216
2024-01-08 04:45:00,MEO-02,MEO,0.5950061,0.06563195,0.30303958,-0.16574842
2024-01-08 05:00:00,MEO-02,MEO,0.2848143,0.09245016,-0.2227184,-0.442726
2024-01-08 05:15:00,MEO-02,MEO,-0.04394212,-0.14167964,0.094246365,-0.5092748
2024-01-08 05:30:00,MEO-02,MEO,-0.9358053,-0.16672213,0.18981783,-0.67006534
2024-01-08 05:45:00,MEO-02,MEO,2.282567,-0.14219901,0.010207962,-0.3664335
2024-01-08 06:00:00,MEO-02,MEO,1.0147469,-0.095893875,0.36289275,-0.483297
2024-01-08 06:15:00,MEO-02,MEO,0.7175403,-0.061474487,0.21860637,-0.47350338
2024-01-08 06:30:00,MEO-02,MEO,1.292248,0.12976117,0.23602903,-0.306411
2024-01-08 06:45:00,MEO-02,MEO,-0.68130136,-0.059796724,0.28901288,-0.8255414
2024-01-08 07:00:00,MEO-02,MEO,0.21181412,-0.21711332,0.4417998,-0.2860783
2024-01-08 07:15:00,MEO-02,MEO,1.5466313,-0.13729234,-0.16133948,-0.52717584
2024-01-08 07:30:00,MEO-02,MEO,1.3176067,-0.059080202,0.2792006,-0.20517989
2024-01-08 07:45:00,MEO-02,MEO,-0.5215372,-0.11245981,-0.12293498,-0.13876832
2024-01-08 08:00:00,MEO-02,MEO,0.298905,-0.20958716,-0.094469,-0.37705228
2024-01-08 08:15:00,MEO-02,MEO,-0.8607256,-0.1774987,0.13045502,0.0088685965
2024-01-08 08:30:00,MEO-02,MEO,-0.47199377,-0.14513302,0.50256276,0.03871512
2024-01-08 08:45:00,MEO-02,MEO,-1.0629702,-0.2074559,-0.05654782,-0.043442488
2024-01-08 09:00:00,MEO-02,MEO,-3.8277605,-0.04326904,-0.24947107,0.23104244
2024-01-08 09:15:00,MEO-02,MEO,0.07035426,-0.16231301,0.09382374,0.073595986
2024-01-08 09:30:00,MEO-02,MEO,-1.0750693,-0.22144336,0.5191757,0.1202832
2024-01-08 09:45:00,MEO-02,MEO,-2.5427365,-0.104419656,0.13141404,0.06275478
2024-01-08 10:00:00,MEO-02,MEO,-2.0782425,-0.04703323,0.3506374,0.22347608
2024-01-08 10:15:00,MEO-02,MEO,-1.8570756,-0.15426336,0.6803809,0.46055886
2024-01-08 10:30:00,MEO-02,MEO,-0.6904674,-0.17725012,0.8798648,0.019556759
2024-01-08 10:45:00,MEO-02,MEO,-0.19816168,-0.20679818,0.9539571,0.324204
2024-01-08 11:00:00,MEO-02,MEO,0.07895597,-0.07684833,0.7481621,0.2950357
2024-01-08 11:15:00,MEO-02,MEO,0.078493945,-0.06636869,1.1954043,0.28964004
2024-01-08 11:30:00,MEO-02,MEO,-1.4581484,0.06508497,1.5521581,0.33139166
2024-01-08 11:45:00,MEO-02,MEO,0.7899907,-0.062719695,1.4394009,0.27906534
2024-01-08 12:00:00,MEO-02,MEO,0.88315046,0.051258385,1.8108077,0.1356821
2024-01-08 12:15:00,MEO-02,MEO,0.8003274,0.09350575,1.8120093,0.31265253
2024-01-08 12:30:00,MEO-02,MEO,1.3243213,0.20516525,1.673872,0.05701423
2024-01-08 12:45:00,MEO-02,MEO,2.745976,0.11165946,1.5523908,0.02942463
2024-01-08 13:00:00,MEO-02,MEO,2.97734,0.33752728,1.7131876,0.037830733
2024-01-08 13:15:00,MEO-02,MEO,2.5310683,0.26866883,1.7820418,-0.013063062
2024-01-08 13:30:00,MEO-02,MEO,0.82759494,0.36530685,1.1785415,-0.11290308
2024-01-08 13:45:00,MEO-02,MEO,1.1772254,0.14677943,1.6352917,0.14303024
2024-01-08 14:00:00,MEO-02,MEO,1.3690472,0.21726657,1.2105918,0.023219312
2024-01-08 14:15:00,MEO-02,MEO,2.8243496,0.4182662,0.9880612,-0.1413372
2024-01-08 14:30:00,MEO-02,MEO,3.19084,0.23859061,1.1509,-0.06369584
2024-01-08 14:45:00,MEO-02,MEO,3.3434117,0.41305876,1.0194541,-0.32408315
2024-01-08 15:00:00,MEO-02,MEO,3.909246,0.053607304,0.49051234,-0.15720989
2024-01-08 15:15:00,MEO-02,MEO,2.6516268,0.12815812,0.12719934,-0.18473046
2024-01-08 15:30:00,MEO-02,MEO,0.401005,-0.03541803,-0.32898223,-0.4543249
2024-01-08 15:45:00,MEO-02,MEO,3.1823535,0.014375635,-0.45612338,-0.47396415
2024-01-08 16:00:00,MEO-02,MEO,3.6295316,-0.33131212,-0.17562436,-0.66371566
2024-01-08 16:15:00,MEO-02,MEO,2.3590107,0.009826164,-0.32621902,-0.66129696
2024-01-08 16:30:00,MEO-02,MEO,1.7192552,-0.0528145,-0.122800775,-0.3246926
2024-01-08 16:45:00,MEO-02,MEO,2.4854345,-0.017741283,-0.1854075,-0.5274524
2024-01-08 17:00:00,MEO-02,MEO,0.20449309,-0.12205242,-0.31321958,-0.33765435
2024-01-08 17:15:00,MEO-02,MEO,1.6402893,-0.16928007,-0.5607221,-0.55733824
2024-01-08 17:30:00,MEO-02,MEO,0.9186087,-0.28739858,-0.61863315,-0.7027521
2024-01-08 17:45:00,MEO-02,MEO,0.4278212,-0.33153296,-0.18595622,-0.43894815
2024-01-08 18:00:00,MEO-02,MEO,-2.1289182,-0.48197585,-0.40427583,-0.45198414
2024-01-08 18:15:00,MEO-02,MEO,-0.82729995,-0.08494535,-0.52896637,-0.332313
2024-01-08 18:30:00,MEO-02,MEO,0.8041323,-0.35889295,-0.297813,-0.2766626
2024-01-08 18:45:00,MEO-02,MEO,1.1567408,-0.2873326,0.03080204,-0.55483997
2024-01-08 19:00:00,MEO-02,MEO,-0.12917578,-0.3321594,-0.10753959,-0.2310195
2024-01-08 19:15:00,MEO-02,MEO,0.5540793,-0.165654,0.19361527,-0.011397772
2024-01-08 19:30:00,MEO-02,MEO,-0.54922515,-0.27326792,-0.5979334,-0.29052666
2024-01-08 19:45:00,MEO-02,MEO,-0.6316152,-0.32320756,-0.10618665,-0.2303674
2024-01-08 20:00:00,MEO-02,MEO,-1.4094167,-0.19894618,-0.11304142,-0.06813087
2024-01-08 20:15:00,MEO-02,MEO,-0.99957806,-0.30884284,-0.23502462,0.17533946
2024-01-08 20:30:00,MEO-02,MEO,-0.56165695,-0.21042196,0.017057335,0.14999561
2024-01-08 20:45:00,MEO-02,MEO,-0.6991979,-0.24746326,-0.20695752,0.37096077
2024-01-08 21:00:00,MEO-02,MEO,-1.0490711,-0.34238702,0.08907503,0.32729042
2024-01-08 21:15:00,MEO-02,MEO,-2.278679,-0.352352,-0.33112127,0.375714
2024-01-08 21:30:00,MEO-02,MEO,-2.328952,-0.29707292,0.12269199,0.5199565
2024-01-08 21:45:00,MEO-02,MEO,-2.039883,-0.36860153,-0.0821636,0.38851953
2024-01-08 22:00:00,MEO-02,MEO,-2.7172813,-0.24647422,0.5029179,0.5982747
2024-01-08 22:15:00,MEO-02,MEO,-2.5698936,-0.31928894,0.29409108,0.701657
2024-01-08 22:30:00,MEO-02,MEO,-1.6712359,-0.16450927,0.58274305,0.8845333
2024-01-08 22:45:00,MEO-02,MEO,-2.270789,-0.15132272,0.9608234,0.36307463
2024-01-08 23:00:00,MEO-02,MEO,-1.5860461,-0.15327072,1.4932201,0.7147185
2024-01-08 23:15:00,MEO-02,MEO,-1.9741168,-0.14796248,1.2039677,0.5460362
2024-01-08 23:30:00,MEO-02,MEO,-0.08624668,0.104637824,1.6421077,0.7833443
2024-01-08 23:45:00,MEO-02,MEO,0.039804634,0.05838717,1.9348123,0.6651829
2024-01-01 00:00:00,MEO-03,MEO,0.11024531,0.23191519,1.5247651,0.5371499
2024-01-01 00:15:00,MEO-03,MEO,0.65816075,0.17877097,1.5284325,0.6837115
2024-01-01 00:30:00,MEO-03,MEO,-0.05287254,0.17330876,1.6673839,0.36871892
2024-01-01 00:45:00,MEO-03,MEO,1.3974283,0.29656202,1.3220823,0.2226935
2024-01-01 01:00:00,MEO-03,MEO,4.3785458,0.45635545,1.6026,0.15571465
2024-01-01 01:15:00,MEO-03,MEO,1.4461993,0.38760233,1.1385494,0.54379797
2024-01-01 01:30:00,MEO-03,MEO,0.6815255,0.32128885,1.5069914,0.34586024
2024-01-01 01:45:00,MEO-03,MEO,1.3625538,0.7104611,1.2018266,0.10402622
2024-01-01 02:00:00,MEO-03,MEO,1.4906096,0.4784109,0.80426115,-0.11341856
2024-01-01 02:15:00,MEO-03,MEO,1.5462662,0.26167265,1.1481175,0.15624909
2024-01-01 02:30:00,MEO-03,MEO,1.5994134,0.51253515,0.8614377,0.21625802
2024-01-01 02:45:00,MEO-03,MEO,1.900182,0.53528464,0.50780326,0.09151848
2024-01-01 03:00:00,MEO-03,MEO,0.7810266,0.31394693,0.07092026,-0.06930935
2024-01-01 03:15:00,MEO-03,MEO,1.9629551,0.19051787,-0.008713335,-0.2446906
2024-01-01 03:30:00,MEO-03,MEO,1.2690405,0.36783105,0.23479842,-0.280602
2024-01-01 03:45:00,MEO-03,MEO,1.3557806,0.29191124,-0.28634733,-0.107931964
2024-01-01 04:00:00,MEO-03,MEO,-0.93430763,0.24096064,-0.38518545,-0.47662154
2024-01-01 04:15:00,MEO-03,MEO,1.8938224,-0.080381684,-0.50438863,-0.43101537
2024-01-01 04:30:00,MEO-03,MEO,2.562571,0.19428058,-0.030235372,-0.18203072
2024-01-01 04:45:00,MEO-03,MEO,0.38676363,0.24345426,-0.2692522,-0.315258
2024-01-01 05:00:00,MEO-03,MEO,-0.031104136,-0.11513509,-0.5038002,-0.5490991
2024-01-01 05:15:00,MEO-03,MEO,-0.1098921,0.001743079,-0.544313,-0.5133421
2024-01-01 05:30:00,MEO-03,MEO,1.4568487,0.027508518,-0.42067394,-0.38280624
2024-01-01 05:45:00,MEO-03,MEO,-2.0032034,-0.011173959,-0.3020345,-0.6187658
2024-01-01 06:00:00,MEO-03,MEO,1.2028606,-0.109837405,-0.17402694,-0.6852206
2024-01-01 06:15:00,MEO-03,MEO,-1.3396869,-0.036607932,-0.51664567,-0.52121705
2024-01-01 06:30:00,MEO-03,MEO,1.407668,0.06693543,-0.39194703,-0.34259257
2024-01-01 06:45:00,MEO-03,MEO,0.14869374,-0.072560675,-0.24026963,-0.23050341
2024-01-01 07:00:00,MEO-03,MEO,-0.43314907,-0.15771775,-0.24782124,-0.23449588
2024-01-01 07:15:00,MEO-03,MEO,-1.660841,-0.11662937,-0.31572956,-0.3897317
2024-01-01 07:30:00,MEO-03,MEO,-2.954925,-0.113771796,-0.30647215,-0.18098438
2024-01-01 07:45:00,MEO-03,MEO,-2.8983405,-0.10485928,-0.22409078,-0.3156885
2024-01-01 08:00:00,MEO-03,MEO,-1.8576583,-0.1403089,-0.5607292,-0.10971785
2024-01-01 08:15:00,MEO-03,MEO,-0.20607053,0.03242009,-0.39244568,-0.047268115
2024-01-01 08:30:00,MEO-03,MEO,-2.366906,-0.048141107,-0.53760785,0.052853946
2024-01-01 08:45:00,MEO-03,MEO,-3.9185388,-0.37361073,-0.1346854,-0.037384197
2024-01-01 09:00:00,MEO-03,MEO,-2.4039874,-0.2277834,-0.25970635,0.07082755
2024-01-01 09:15:00,MEO-03,MEO,-3.0898614,-0.28931248,-0.24418877,0.11913352
2024-01-01 09:30:00,MEO-03,MEO,-2.5436952,-0.24708465,-0.3248036,0.20104495
2024-01-01 09:45:00,MEO-03,MEO,-3.456292,-0.17537643,-0.7136357,-0.08315828
2024-01-01 10:00:00,MEO-03,MEO,-3.96903,-0.25313097,0.19281167,0.28988937
2024-01-01 10:15:00,MEO-03,MEO,-3.305381,-0.17894702,0.14962612,0.27501377
2024-01-01 10:30:00,MEO-03,MEO,-3.314005,-0.22428651,0.22767371,0.10033766
2024-01-01 10:45:00,MEO-03,MEO,-1.0520082,0.049250387,0.5246274,0.22758794
2024-01-01 11:00:00,MEO-03,MEO,-1.7590417,-0.16367531,0.54948616,0.38705477
2024-01-01 11:15:00,MEO-03,MEO,-1.0052383,-0.017184095,0.82363313,0.5755876
